# Atmospheric transmission curve combined from Anglo-Australian Observatory and Mauna Kea  (09/April/10, CEM).
#  Lambda (AA)  Transmission
4906.60     0.858851
4906.70     0.858858
4906.80     0.858864
4906.90     0.858870
4907.00     0.858876
4907.10     0.858883
4907.20     0.858889
4907.30     0.858895
4907.40     0.858901
4907.50     0.858908
4907.60     0.858914
4907.70     0.858920
4907.80     0.858926
4907.90     0.858933
4908.00     0.858939
4908.10     0.858945
4908.20     0.858951
4908.30     0.858958
4908.40     0.858964
4908.50     0.858970
4908.60     0.858976
4908.70     0.858983
4908.80     0.858989
4908.90     0.858995
4909.00     0.859001
4909.10     0.859008
4909.20     0.859014
4909.30     0.859020
4909.40     0.859026
4909.50     0.859033
4909.60     0.859039
4909.70     0.859045
4909.80     0.859051
4909.90     0.859058
4910.00     0.859064
4910.10     0.859070
4910.20     0.859077
4910.30     0.859083
4910.40     0.859089
4910.50     0.859095
4910.60     0.859102
4910.70     0.859108
4910.80     0.859114
4910.90     0.859120
4911.00     0.859127
4911.10     0.859133
4911.20     0.859139
4911.30     0.859145
4911.40     0.859152
4911.50     0.859158
4911.60     0.859164
4911.70     0.859170
4911.80     0.859177
4911.90     0.859183
4912.00     0.859189
4912.10     0.859195
4912.20     0.859202
4912.30     0.859208
4912.40     0.859214
4912.50     0.859220
4912.60     0.859227
4912.70     0.859233
4912.80     0.859239
4912.90     0.859245
4913.00     0.859252
4913.10     0.859258
4913.20     0.859264
4913.30     0.859271
4913.40     0.859277
4913.50     0.859283
4913.60     0.859289
4913.70     0.859296
4913.80     0.859302
4913.90     0.859308
4914.00     0.859314
4914.10     0.859321
4914.20     0.859327
4914.30     0.859333
4914.40     0.859339
4914.50     0.859346
4914.60     0.859352
4914.70     0.859358
4914.80     0.859364
4914.90     0.859371
4915.00     0.859377
4915.10     0.859383
4915.20     0.859389
4915.30     0.859396
4915.40     0.859402
4915.50     0.859408
4915.60     0.859414
4915.70     0.859421
4915.80     0.859427
4915.90     0.859433
4916.00     0.859439
4916.10     0.859446
4916.20     0.859452
4916.30     0.859458
4916.40     0.859464
4916.50     0.859471
4916.60     0.859477
4916.70     0.859483
4916.80     0.859490
4916.90     0.859496
4917.00     0.859502
4917.10     0.859508
4917.20     0.859514
4917.30     0.859521
4917.40     0.859527
4917.50     0.859533
4917.60     0.859540
4917.70     0.859546
4917.80     0.859552
4917.90     0.859558
4918.00     0.859565
4918.10     0.859571
4918.20     0.859577
4918.30     0.859583
4918.40     0.859590
4918.50     0.859596
4918.60     0.859602
4918.70     0.859608
4918.80     0.859615
4918.90     0.859621
4919.00     0.859627
4919.10     0.859633
4919.20     0.859640
4919.30     0.859646
4919.40     0.859652
4919.50     0.859658
4919.60     0.859665
4919.70     0.859671
4919.80     0.859677
4919.90     0.859683
4920.00     0.859690
4920.10     0.859696
4920.20     0.859702
4920.30     0.859708
4920.40     0.859715
4920.50     0.859721
4920.60     0.859727
4920.70     0.859734
4920.80     0.859740
4920.90     0.859746
4921.00     0.859752
4921.10     0.859759
4921.20     0.859765
4921.30     0.859771
4921.40     0.859777
4921.50     0.859784
4921.60     0.859790
4921.70     0.859796
4921.80     0.859802
4921.90     0.859809
4922.00     0.859815
4922.10     0.859821
4922.20     0.859827
4922.30     0.859834
4922.40     0.859840
4922.50     0.859846
4922.60     0.859852
4922.70     0.859859
4922.80     0.859865
4922.90     0.859871
4923.00     0.859877
4923.10     0.859884
4923.20     0.859890
4923.30     0.859896
4923.40     0.859902
4923.50     0.859909
4923.60     0.859915
4923.70     0.859921
4923.80     0.859927
4923.90     0.859934
4924.00     0.859940
4924.10     0.859946
4924.20     0.859953
4924.30     0.859959
4924.40     0.859965
4924.50     0.859971
4924.60     0.859978
4924.70     0.859984
4924.80     0.859990
4924.90     0.859996
4925.00     0.860003
4925.10     0.860009
4925.20     0.860015
4925.30     0.860021
4925.40     0.860028
4925.50     0.860034
4925.60     0.860040
4925.70     0.860046
4925.80     0.860053
4925.90     0.860059
4926.00     0.860065
4926.10     0.860071
4926.20     0.860078
4926.30     0.860084
4926.40     0.860090
4926.50     0.860096
4926.60     0.860103
4926.70     0.860109
4926.80     0.860115
4926.90     0.860121
4927.00     0.860128
4927.10     0.860134
4927.20     0.860140
4927.30     0.860146
4927.40     0.860153
4927.50     0.860159
4927.60     0.860165
4927.70     0.860171
4927.80     0.860178
4927.90     0.860184
4928.00     0.860190
4928.10     0.860197
4928.20     0.860203
4928.30     0.860209
4928.40     0.860215
4928.50     0.860222
4928.60     0.860228
4928.70     0.860234
4928.80     0.860240
4928.90     0.860247
4929.00     0.860253
4929.10     0.860259
4929.20     0.860265
4929.30     0.860272
4929.40     0.860278
4929.50     0.860284
4929.60     0.860290
4929.70     0.860297
4929.80     0.860303
4929.90     0.860309
4930.00     0.860316
4930.10     0.860322
4930.20     0.860328
4930.30     0.860334
4930.40     0.860340
4930.50     0.860347
4930.60     0.860353
4930.70     0.860359
4930.80     0.860365
4930.90     0.860372
4931.00     0.860378
4931.10     0.860384
4931.20     0.860391
4931.30     0.860397
4931.40     0.860403
4931.50     0.860409
4931.60     0.860416
4931.70     0.860422
4931.80     0.860428
4931.90     0.860434
4932.00     0.860441
4932.10     0.860447
4932.20     0.860453
4932.30     0.860459
4932.40     0.860466
4932.50     0.860472
4932.60     0.860478
4932.70     0.860484
4932.80     0.860491
4932.90     0.860497
4933.00     0.860503
4933.10     0.860509
4933.20     0.860516
4933.30     0.860522
4933.40     0.860528
4933.50     0.860534
4933.60     0.860541
4933.70     0.860547
4933.80     0.860553
4933.90     0.860559
4934.00     0.860566
4934.10     0.860572
4934.20     0.860578
4934.30     0.860584
4934.40     0.860591
4934.50     0.860597
4934.60     0.860603
4934.70     0.860610
4934.80     0.860616
4934.90     0.860622
4935.00     0.860628
4935.10     0.860635
4935.20     0.860641
4935.30     0.860647
4935.40     0.860653
4935.50     0.860660
4935.60     0.860666
4935.70     0.860672
4935.80     0.860678
4935.90     0.860685
4936.00     0.860691
4936.10     0.860697
4936.20     0.860703
4936.30     0.860710
4936.40     0.860716
4936.50     0.860722
4936.60     0.860728
4936.70     0.860735
4936.80     0.860741
4936.90     0.860747
4937.00     0.860753
4937.10     0.860760
4937.20     0.860766
4937.30     0.860772
4937.40     0.860778
4937.50     0.860785
4937.60     0.860791
4937.70     0.860797
4937.80     0.860803
4937.90     0.860810
4938.00     0.860816
4938.10     0.860822
4938.20     0.860829
4938.30     0.860835
4938.40     0.860841
4938.50     0.860847
4938.60     0.860854
4938.70     0.860860
4938.80     0.860866
4938.90     0.860872
4939.00     0.860879
4939.10     0.860885
4939.20     0.860891
4939.30     0.860897
4939.40     0.860904
4939.50     0.860910
4939.60     0.860916
4939.70     0.860922
4939.80     0.860929
4939.90     0.860935
4940.00     0.860941
4940.10     0.860947
4940.20     0.860954
4940.30     0.860960
4940.40     0.860966
4940.50     0.860972
4940.60     0.860979
4940.70     0.860985
4940.80     0.860991
4940.90     0.860997
4941.00     0.861004
4941.10     0.861010
4941.20     0.861016
4941.30     0.861022
4941.40     0.861029
4941.50     0.861035
4941.60     0.861041
4941.70     0.861048
4941.80     0.861054
4941.90     0.861060
4942.00     0.861066
4942.10     0.861073
4942.20     0.861079
4942.30     0.861085
4942.40     0.861091
4942.50     0.861098
4942.60     0.861104
4942.70     0.861110
4942.80     0.861116
4942.90     0.861123
4943.00     0.861129
4943.10     0.861135
4943.20     0.861141
4943.30     0.861148
4943.40     0.861154
4943.50     0.861160
4943.60     0.861166
4943.70     0.861173
4943.80     0.861179
4943.90     0.861185
4944.00     0.861191
4944.10     0.861198
4944.20     0.861204
4944.30     0.861210
4944.40     0.861216
4944.50     0.861223
4944.60     0.861229
4944.70     0.861235
4944.80     0.861241
4944.90     0.861248
4945.00     0.861254
4945.10     0.861260
4945.20     0.861267
4945.30     0.861273
4945.40     0.861279
4945.50     0.861285
4945.60     0.861292
4945.70     0.861298
4945.80     0.861304
4945.90     0.861310
4946.00     0.861317
4946.10     0.861323
4946.20     0.861329
4946.30     0.861335
4946.40     0.861342
4946.50     0.861348
4946.60     0.861354
4946.70     0.861360
4946.80     0.861367
4946.90     0.861373
4947.00     0.861379
4947.10     0.861385
4947.20     0.861392
4947.30     0.861398
4947.40     0.861404
4947.50     0.861410
4947.60     0.861417
4947.70     0.861423
4947.80     0.861429
4947.90     0.861435
4948.00     0.861442
4948.10     0.861448
4948.20     0.861454
4948.30     0.861461
4948.40     0.861467
4948.50     0.861473
4948.60     0.861479
4948.70     0.861486
4948.80     0.861492
4948.90     0.861498
4949.00     0.861504
4949.10     0.861511
4949.20     0.861517
4949.30     0.861523
4949.40     0.861529
4949.50     0.861536
4949.60     0.861542
4949.70     0.861548
4949.80     0.861554
4949.90     0.861561
4950.00     0.861567
4950.10     0.861573
4950.20     0.861579
4950.30     0.861586
4950.40     0.861592
4950.50     0.861598
4950.60     0.861604
4950.70     0.861611
4950.80     0.861617
4950.90     0.861623
4951.00     0.861629
4951.10     0.861636
4951.20     0.861642
4951.30     0.861648
4951.40     0.861654
4951.50     0.861661
4951.60     0.861667
4951.70     0.861673
4951.80     0.861679
4951.90     0.861686
4952.00     0.861692
4952.10     0.861698
4952.20     0.861705
4952.30     0.861711
4952.40     0.861717
4952.50     0.861723
4952.60     0.861730
4952.70     0.861736
4952.80     0.861742
4952.90     0.861748
4953.00     0.861755
4953.10     0.861761
4953.20     0.861767
4953.30     0.861773
4953.40     0.861780
4953.50     0.861786
4953.60     0.861792
4953.70     0.861798
4953.80     0.861805
4953.90     0.861811
4954.00     0.861817
4954.10     0.861823
4954.20     0.861830
4954.30     0.861836
4954.40     0.861842
4954.50     0.861848
4954.60     0.861855
4954.70     0.861861
4954.80     0.861867
4954.90     0.861873
4955.00     0.861880
4955.10     0.861886
4955.20     0.861892
4955.30     0.861898
4955.40     0.861905
4955.50     0.861911
4955.60     0.861917
4955.70     0.861924
4955.80     0.861930
4955.90     0.861936
4956.00     0.861942
4956.10     0.861949
4956.20     0.861955
4956.30     0.861961
4956.40     0.861967
4956.50     0.861974
4956.60     0.861980
4956.70     0.861986
4956.80     0.861992
4956.90     0.861999
4957.00     0.862005
4957.10     0.862011
4957.20     0.862017
4957.30     0.862024
4957.40     0.862030
4957.50     0.862036
4957.60     0.862042
4957.70     0.862049
4957.80     0.862055
4957.90     0.862061
4958.00     0.862067
4958.10     0.862074
4958.20     0.862080
4958.30     0.862086
4958.40     0.862092
4958.50     0.862099
4958.60     0.862105
4958.70     0.862111
4958.80     0.862118
4958.90     0.862124
4959.00     0.862130
4959.10     0.862136
4959.20     0.862143
4959.30     0.862149
4959.40     0.862155
4959.50     0.862161
4959.60     0.862168
4959.70     0.862174
4959.80     0.862180
4959.90     0.862186
4960.00     0.862193
4960.10     0.862199
4960.20     0.862205
4960.30     0.862211
4960.40     0.862218
4960.50     0.862224
4960.60     0.862230
4960.70     0.862236
4960.80     0.862243
4960.90     0.862249
4961.00     0.862255
4961.10     0.862261
4961.20     0.862268
4961.30     0.862274
4961.40     0.862280
4961.50     0.862286
4961.60     0.862293
4961.70     0.862299
4961.80     0.862305
4961.90     0.862311
4962.00     0.862318
4962.10     0.862324
4962.20     0.862330
4962.30     0.862337
4962.40     0.862343
4962.50     0.862349
4962.60     0.862355
4962.70     0.862361
4962.80     0.862368
4962.90     0.862374
4963.00     0.862380
4963.10     0.862387
4963.20     0.862393
4963.30     0.862399
4963.40     0.862405
4963.50     0.862412
4963.60     0.862418
4963.70     0.862424
4963.80     0.862430
4963.90     0.862437
4964.00     0.862443
4964.10     0.862449
4964.20     0.862455
4964.30     0.862462
4964.40     0.862468
4964.50     0.862474
4964.60     0.862480
4964.70     0.862487
4964.80     0.862493
4964.90     0.862499
4965.00     0.862505
4965.10     0.862512
4965.20     0.862518
4965.30     0.862524
4965.40     0.862530
4965.50     0.862537
4965.60     0.862543
4965.70     0.862549
4965.80     0.862555
4965.90     0.862562
4966.00     0.862568
4966.10     0.862574
4966.20     0.862581
4966.30     0.862587
4966.40     0.862593
4966.50     0.862599
4966.60     0.862606
4966.70     0.862612
4966.80     0.862618
4966.90     0.862624
4967.00     0.862631
4967.10     0.862637
4967.20     0.862643
4967.30     0.862649
4967.40     0.862656
4967.50     0.862662
4967.60     0.862668
4967.70     0.862674
4967.80     0.862681
4967.90     0.862687
4968.00     0.862693
4968.10     0.862699
4968.20     0.862706
4968.30     0.862712
4968.40     0.862718
4968.50     0.862724
4968.60     0.862731
4968.70     0.862737
4968.80     0.862743
4968.90     0.862749
4969.00     0.862756
4969.10     0.862762
4969.20     0.862768
4969.30     0.862774
4969.40     0.862781
4969.50     0.862787
4969.60     0.862793
4969.70     0.862800
4969.80     0.862806
4969.90     0.862812
4970.00     0.862818
4970.10     0.862825
4970.20     0.862831
4970.30     0.862837
4970.40     0.862843
4970.50     0.862850
4970.60     0.862856
4970.70     0.862862
4970.80     0.862868
4970.90     0.862875
4971.00     0.862881
4971.10     0.862887
4971.20     0.862893
4971.30     0.862900
4971.40     0.862906
4971.50     0.862912
4971.60     0.862918
4971.70     0.862925
4971.80     0.862931
4971.90     0.862937
4972.00     0.862943
4972.10     0.862950
4972.20     0.862956
4972.30     0.862962
4972.40     0.862968
4972.50     0.862975
4972.60     0.862981
4972.70     0.862987
4972.80     0.862993
4972.90     0.863000
4973.00     0.863006
4973.10     0.863012
4973.20     0.863019
4973.30     0.863025
4973.40     0.863031
4973.50     0.863037
4973.60     0.863044
4973.70     0.863050
4973.80     0.863056
4973.90     0.863062
4974.00     0.863069
4974.10     0.863075
4974.20     0.863081
4974.30     0.863087
4974.40     0.863094
4974.50     0.863100
4974.60     0.863106
4974.70     0.863112
4974.80     0.863119
4974.90     0.863125
4975.00     0.863131
4975.10     0.863137
4975.20     0.863144
4975.30     0.863150
4975.40     0.863156
4975.50     0.863162
4975.60     0.863169
4975.70     0.863175
4975.80     0.863181
4975.90     0.863187
4976.00     0.863194
4976.10     0.863200
4976.20     0.863206
4976.30     0.863212
4976.40     0.863219
4976.50     0.863225
4976.60     0.863231
4976.70     0.863238
4976.80     0.863244
4976.90     0.863250
4977.00     0.863256
4977.10     0.863263
4977.20     0.863269
4977.30     0.863275
4977.40     0.863281
4977.50     0.863288
4977.60     0.863294
4977.70     0.863300
4977.80     0.863306
4977.90     0.863313
4978.00     0.863319
4978.10     0.863325
4978.20     0.863331
4978.30     0.863338
4978.40     0.863344
4978.50     0.863350
4978.60     0.863356
4978.70     0.863363
4978.80     0.863369
4978.90     0.863375
4979.00     0.863381
4979.10     0.863388
4979.20     0.863394
4979.30     0.863400
4979.40     0.863406
4979.50     0.863413
4979.60     0.863419
4979.70     0.863425
4979.80     0.863431
4979.90     0.863438
4980.00     0.863444
4980.10     0.863450
4980.20     0.863457
4980.30     0.863463
4980.40     0.863469
4980.50     0.863475
4980.60     0.863482
4980.70     0.863488
4980.80     0.863494
4980.90     0.863500
4981.00     0.863507
4981.10     0.863513
4981.20     0.863519
4981.30     0.863525
4981.40     0.863532
4981.50     0.863538
4981.60     0.863544
4981.70     0.863550
4981.80     0.863557
4981.90     0.863563
4982.00     0.863569
4982.10     0.863575
4982.20     0.863582
4982.30     0.863588
4982.40     0.863594
4982.50     0.863600
4982.60     0.863607
4982.70     0.863613
4982.80     0.863619
4982.90     0.863625
4983.00     0.863632
4983.10     0.863638
4983.20     0.863644
4983.30     0.863650
4983.40     0.863657
4983.50     0.863663
4983.60     0.863669
4983.70     0.863676
4983.80     0.863682
4983.90     0.863688
4984.00     0.863694
4984.10     0.863701
4984.20     0.863707
4984.30     0.863713
4984.40     0.863719
4984.50     0.863726
4984.60     0.863732
4984.70     0.863738
4984.80     0.863744
4984.90     0.863751
4985.00     0.863757
4985.10     0.863763
4985.20     0.863769
4985.30     0.863776
4985.40     0.863782
4985.50     0.863788
4985.60     0.863794
4985.70     0.863801
4985.80     0.863807
4985.90     0.863813
4986.00     0.863819
4986.10     0.863826
4986.20     0.863832
4986.30     0.863838
4986.40     0.863845
4986.50     0.863851
4986.60     0.863857
4986.70     0.863863
4986.80     0.863869
4986.90     0.863876
4987.00     0.863882
4987.10     0.863888
4987.20     0.863895
4987.30     0.863901
4987.40     0.863907
4987.50     0.863913
4987.60     0.863920
4987.70     0.863926
4987.80     0.863932
4987.90     0.863938
4988.00     0.863945
4988.10     0.863951
4988.20     0.863957
4988.30     0.863963
4988.40     0.863970
4988.50     0.863976
4988.60     0.863982
4988.70     0.863988
4988.80     0.863995
4988.90     0.864001
4989.00     0.864007
4989.10     0.864013
4989.20     0.864020
4989.30     0.864026
4989.40     0.864032
4989.50     0.864038
4989.60     0.864045
4989.70     0.864051
4989.80     0.864057
4989.90     0.864064
4990.00     0.864070
4990.10     0.864076
4990.20     0.864082
4990.30     0.864088
4990.40     0.864095
4990.50     0.864101
4990.60     0.864107
4990.70     0.864114
4990.80     0.864120
4990.90     0.864126
4991.00     0.864132
4991.10     0.864139
4991.20     0.864145
4991.30     0.864151
4991.40     0.864157
4991.50     0.864164
4991.60     0.864170
4991.70     0.864176
4991.80     0.864182
4991.90     0.864189
4992.00     0.864195
4992.10     0.864201
4992.20     0.864207
4992.30     0.864214
4992.40     0.864220
4992.50     0.864226
4992.60     0.864232
4992.70     0.864239
4992.80     0.864245
4992.90     0.864251
4993.00     0.864257
4993.10     0.864264
4993.20     0.864270
4993.30     0.864276
4993.40     0.864282
4993.50     0.864289
4993.60     0.864295
4993.70     0.864301
4993.80     0.864307
4993.90     0.864314
4994.00     0.864320
4994.10     0.864326
4994.20     0.864333
4994.30     0.864339
4994.40     0.864345
4994.50     0.864351
4994.60     0.864358
4994.70     0.864364
4994.80     0.864370
4994.90     0.864376
4995.00     0.864383
4995.10     0.864389
4995.20     0.864395
4995.30     0.864401
4995.40     0.864408
4995.50     0.864414
4995.60     0.864420
4995.70     0.864426
4995.80     0.864433
4995.90     0.864439
4996.00     0.864445
4996.10     0.864451
4996.20     0.864458
4996.30     0.864464
4996.40     0.864470
4996.50     0.864476
4996.60     0.864483
4996.70     0.864489
4996.80     0.864495
4996.90     0.864501
4997.00     0.864508
4997.10     0.864514
4997.20     0.864520
4997.30     0.864527
4997.40     0.864533
4997.50     0.864539
4997.60     0.864545
4997.70     0.864552
4997.80     0.864558
4997.90     0.864564
4998.00     0.864570
4998.10     0.864577
4998.20     0.864583
4998.30     0.864589
4998.40     0.864595
4998.50     0.864602
4998.60     0.864608
4998.70     0.864614
4998.80     0.864620
4998.90     0.864627
4999.00     0.864633
4999.10     0.864639
4999.20     0.864645
4999.30     0.864652
4999.40     0.864658
4999.50     0.864664
4999.60     0.864670
4999.70     0.864677
4999.80     0.864683
4999.90     0.864689
5000.00     0.864695
5000.10     0.864697
5000.20     0.864699
5000.30     0.864700
5000.40     0.864702
5000.50     0.864703
5000.60     0.864705
5000.70     0.864707
5000.80     0.864708
5000.90     0.864710
5001.00     0.864711
5001.10     0.864713
5001.20     0.864715
5001.30     0.864716
5001.40     0.864718
5001.50     0.864719
5001.60     0.864721
5001.70     0.864723
5001.80     0.864724
5001.90     0.864726
5002.00     0.864727
5002.10     0.864729
5002.20     0.864731
5002.30     0.864732
5002.40     0.864734
5002.50     0.864735
5002.60     0.864737
5002.70     0.864739
5002.80     0.864740
5002.90     0.864742
5003.00     0.864743
5003.10     0.864745
5003.20     0.864747
5003.30     0.864748
5003.40     0.864750
5003.50     0.864751
5003.60     0.864753
5003.70     0.864755
5003.80     0.864756
5003.90     0.864758
5004.00     0.864759
5004.10     0.864761
5004.20     0.864763
5004.30     0.864764
5004.40     0.864766
5004.50     0.864767
5004.60     0.864769
5004.70     0.864771
5004.80     0.864772
5004.90     0.864774
5005.00     0.864775
5005.10     0.864777
5005.20     0.864779
5005.30     0.864780
5005.40     0.864782
5005.50     0.864783
5005.60     0.864785
5005.70     0.864787
5005.80     0.864788
5005.90     0.864790
5006.00     0.864791
5006.10     0.864793
5006.20     0.864795
5006.30     0.864796
5006.40     0.864798
5006.50     0.864799
5006.60     0.864801
5006.70     0.864803
5006.80     0.864804
5006.90     0.864806
5007.00     0.864807
5007.10     0.864809
5007.20     0.864811
5007.30     0.864812
5007.40     0.864814
5007.50     0.864815
5007.60     0.864817
5007.70     0.864819
5007.80     0.864820
5007.90     0.864822
5008.00     0.864823
5008.10     0.864825
5008.20     0.864827
5008.30     0.864828
5008.40     0.864830
5008.50     0.864831
5008.60     0.864833
5008.70     0.864834
5008.80     0.864836
5008.90     0.864838
5009.00     0.864839
5009.10     0.864841
5009.20     0.864842
5009.30     0.864844
5009.40     0.864846
5009.50     0.864847
5009.60     0.864849
5009.70     0.864850
5009.80     0.864852
5009.90     0.864854
5010.00     0.864855
5010.10     0.864857
5010.20     0.864858
5010.30     0.864860
5010.40     0.864862
5010.50     0.864863
5010.60     0.864865
5010.70     0.864866
5010.80     0.864868
5010.90     0.864870
5011.00     0.864871
5011.10     0.864873
5011.20     0.864874
5011.30     0.864876
5011.40     0.864878
5011.50     0.864879
5011.60     0.864881
5011.70     0.864882
5011.80     0.864884
5011.90     0.864886
5012.00     0.864887
5012.10     0.864889
5012.20     0.864890
5012.30     0.864892
5012.40     0.864894
5012.50     0.864895
5012.60     0.864897
5012.70     0.864898
5012.80     0.864900
5012.90     0.864902
5013.00     0.864903
5013.10     0.864905
5013.20     0.864906
5013.30     0.864908
5013.40     0.864910
5013.50     0.864911
5013.60     0.864913
5013.70     0.864914
5013.80     0.864916
5013.90     0.864918
5014.00     0.864919
5014.10     0.864921
5014.20     0.864922
5014.30     0.864924
5014.40     0.864926
5014.50     0.864927
5014.60     0.864929
5014.70     0.864930
5014.80     0.864932
5014.90     0.864934
5015.00     0.864935
5015.10     0.864937
5015.20     0.864938
5015.30     0.864940
5015.40     0.864942
5015.50     0.864943
5015.60     0.864945
5015.70     0.864946
5015.80     0.864948
5015.90     0.864950
5016.00     0.864951
5016.10     0.864953
5016.20     0.864954
5016.30     0.864956
5016.40     0.864958
5016.50     0.864959
5016.60     0.864961
5016.70     0.864962
5016.80     0.864964
5016.90     0.864966
5017.00     0.864967
5017.10     0.864969
5017.20     0.864970
5017.30     0.864972
5017.40     0.864974
5017.50     0.864975
5017.60     0.864977
5017.70     0.864978
5017.80     0.864980
5017.90     0.864982
5018.00     0.864983
5018.10     0.864985
5018.20     0.864986
5018.30     0.864988
5018.40     0.864990
5018.50     0.864991
5018.60     0.864993
5018.70     0.864994
5018.80     0.864996
5018.90     0.864998
5019.00     0.864999
5019.10     0.865001
5019.20     0.865002
5019.30     0.865004
5019.40     0.865006
5019.50     0.865007
5019.60     0.865009
5019.70     0.865010
5019.80     0.865012
5019.90     0.865013
5020.00     0.865015
5020.10     0.865017
5020.20     0.865018
5020.30     0.865020
5020.40     0.865022
5020.50     0.865023
5020.60     0.865025
5020.70     0.865026
5020.80     0.865028
5020.90     0.865029
5021.00     0.865031
5021.10     0.865033
5021.20     0.865034
5021.30     0.865036
5021.40     0.865038
5021.50     0.865039
5021.60     0.865041
5021.70     0.865042
5021.80     0.865044
5021.90     0.865045
5022.00     0.865047
5022.10     0.865049
5022.20     0.865050
5022.30     0.865052
5022.40     0.865053
5022.50     0.865055
5022.60     0.865057
5022.70     0.865058
5022.80     0.865060
5022.90     0.865061
5023.00     0.865063
5023.10     0.865065
5023.20     0.865066
5023.30     0.865068
5023.40     0.865069
5023.50     0.865071
5023.60     0.865073
5023.70     0.865074
5023.80     0.865076
5023.90     0.865077
5024.00     0.865079
5024.10     0.865081
5024.20     0.865082
5024.30     0.865084
5024.40     0.865085
5024.50     0.865087
5024.60     0.865089
5024.70     0.865090
5024.80     0.865092
5024.90     0.865093
5025.00     0.865095
5025.10     0.865097
5025.20     0.865098
5025.30     0.865100
5025.40     0.865101
5025.50     0.865103
5025.60     0.865105
5025.70     0.865106
5025.80     0.865108
5025.90     0.865109
5026.00     0.865111
5026.10     0.865113
5026.20     0.865114
5026.30     0.865116
5026.40     0.865117
5026.50     0.865119
5026.60     0.865121
5026.70     0.865122
5026.80     0.865124
5026.90     0.865125
5027.00     0.865127
5027.10     0.865129
5027.20     0.865130
5027.30     0.865132
5027.40     0.865133
5027.50     0.865135
5027.60     0.865137
5027.70     0.865138
5027.80     0.865140
5027.90     0.865141
5028.00     0.865143
5028.10     0.865145
5028.20     0.865146
5028.30     0.865148
5028.40     0.865149
5028.50     0.865151
5028.60     0.865153
5028.70     0.865154
5028.80     0.865156
5028.90     0.865157
5029.00     0.865159
5029.10     0.865161
5029.20     0.865162
5029.30     0.865164
5029.40     0.865165
5029.50     0.865167
5029.60     0.865169
5029.70     0.865170
5029.80     0.865172
5029.90     0.865173
5030.00     0.865175
5030.10     0.865177
5030.20     0.865178
5030.30     0.865180
5030.40     0.865181
5030.50     0.865183
5030.60     0.865185
5030.70     0.865186
5030.80     0.865188
5030.90     0.865189
5031.00     0.865191
5031.10     0.865193
5031.20     0.865194
5031.30     0.865196
5031.40     0.865197
5031.50     0.865199
5031.60     0.865201
5031.70     0.865202
5031.80     0.865204
5031.90     0.865205
5032.00     0.865207
5032.10     0.865209
5032.20     0.865210
5032.30     0.865212
5032.40     0.865213
5032.50     0.865215
5032.60     0.865217
5032.70     0.865218
5032.80     0.865220
5032.90     0.865221
5033.00     0.865223
5033.10     0.865224
5033.20     0.865226
5033.30     0.865228
5033.40     0.865229
5033.50     0.865231
5033.60     0.865233
5033.70     0.865234
5033.80     0.865236
5033.90     0.865237
5034.00     0.865239
5034.10     0.865240
5034.20     0.865242
5034.30     0.865244
5034.40     0.865245
5034.50     0.865247
5034.60     0.865249
5034.70     0.865250
5034.80     0.865252
5034.90     0.865253
5035.00     0.865255
5035.10     0.865256
5035.20     0.865258
5035.30     0.865260
5035.40     0.865261
5035.50     0.865263
5035.60     0.865264
5035.70     0.865266
5035.80     0.865268
5035.90     0.865269
5036.00     0.865271
5036.10     0.865272
5036.20     0.865274
5036.30     0.865276
5036.40     0.865277
5036.50     0.865279
5036.60     0.865280
5036.70     0.865282
5036.80     0.865284
5036.90     0.865285
5037.00     0.865287
5037.10     0.865288
5037.20     0.865290
5037.30     0.865292
5037.40     0.865293
5037.50     0.865295
5037.60     0.865296
5037.70     0.865298
5037.80     0.865300
5037.90     0.865301
5038.00     0.865303
5038.10     0.865304
5038.20     0.865306
5038.30     0.865308
5038.40     0.865309
5038.50     0.865311
5038.60     0.865312
5038.70     0.865314
5038.80     0.865316
5038.90     0.865317
5039.00     0.865319
5039.10     0.865320
5039.20     0.865322
5039.30     0.865324
5039.40     0.865325
5039.50     0.865327
5039.60     0.865328
5039.70     0.865330
5039.80     0.865332
5039.90     0.865333
5040.00     0.865335
5040.10     0.865336
5040.20     0.865338
5040.30     0.865340
5040.40     0.865341
5040.50     0.865343
5040.60     0.865344
5040.70     0.865346
5040.80     0.865348
5040.90     0.865349
5041.00     0.865351
5041.10     0.865352
5041.20     0.865354
5041.30     0.865356
5041.40     0.865357
5041.50     0.865359
5041.60     0.865360
5041.70     0.865362
5041.80     0.865364
5041.90     0.865365
5042.00     0.865367
5042.10     0.865368
5042.20     0.865370
5042.30     0.865372
5042.40     0.865373
5042.50     0.865375
5042.60     0.865376
5042.70     0.865378
5042.80     0.865380
5042.90     0.865381
5043.00     0.865383
5043.10     0.865384
5043.20     0.865386
5043.30     0.865388
5043.40     0.865389
5043.50     0.865391
5043.60     0.865392
5043.70     0.865394
5043.80     0.865395
5043.90     0.865397
5044.00     0.865399
5044.10     0.865400
5044.20     0.865402
5044.30     0.865404
5044.40     0.865405
5044.50     0.865407
5044.60     0.865408
5044.70     0.865410
5044.80     0.865411
5044.90     0.865413
5045.00     0.865415
5045.10     0.865416
5045.20     0.865418
5045.30     0.865420
5045.40     0.865421
5045.50     0.865423
5045.60     0.865424
5045.70     0.865426
5045.80     0.865427
